event,timestamp,renko_signal,side,live_price,ml_label,ml_conf,ml_hold_prob,ml_buy_prob,ml_sell_prob,skip_reason,capital,open_positions
SIGNAL_FIRED,2026-04-11 06:10:59 UTC,-1,SELL,72678.62,SELL,0.9728,0.0232,0.004,0.9728,NONE,9252.88,0
TRADE_OPENED,2026-04-11 06:10:59 UTC,SELL,72678.62,72733.0708,72667.2982,1.699308,SELL,0.9728,0.0232,0.004,0.9728,-1,39,9252.88
SIGNAL_FIRED,2026-04-11 06:16:59 UTC,-1,SELL,72686.09,SELL,0.9742,0.0221,0.0037,0.9742,NONE,9252.88,1
TRADE_OPENED,2026-04-11 06:16:59 UTC,SELL,72686.09,72724.0995,72658.3269,2.434359,SELL,0.9742,0.0221,0.0037,0.9742,-1,40,9252.88
SIGNAL_SKIPPED,2026-04-11 06:18:59 UTC,-1,SELL,72703.16,SELL,0.9759,0.0204,0.0037,0.9759,MAX_POSITIONS_REACHED,9252.88,2
SIGNAL_SKIPPED,2026-04-11 06:22:59 UTC,-1,SELL,72722.55,SELL,0.9759,0.0204,0.0037,0.9759,MAX_POSITIONS_REACHED,9252.88,2
TRADE_CLOSED,2026-04-11 07:05:59 UTC,SELL,72678.62,72733.0708,72733.0708,72667.2982,1.699308,-92.5287,SL,SELL,0.9728,0.0232,0.004,0.9728,-1,39,9160.35
TRADE_CLOSED,2026-04-11 07:05:59 UTC,SELL,72686.09,72724.0995,72724.0995,72658.3269,2.434359,-92.5288,SL,SELL,0.9742,0.0221,0.0037,0.9742,-1,40,9067.82
SIGNAL_FIRED,2026-04-11 07:05:59 UTC,-1,SELL,72769.96,SELL,0.9759,0.0204,0.0037,0.9759,NONE,9067.82,0
TRADE_OPENED,2026-04-11 07:05:59 UTC,SELL,72769.96,72724.0995,72658.3269,1.977262,SELL,0.9759,0.0204,0.0037,0.9759,-1,41,9067.82
TRADE_CLOSED,2026-04-11 07:06:59 UTC,SELL,72769.96,72724.0995,72724.0995,72658.3269,1.977262,90.6782,SL,SELL,0.9759,0.0204,0.0037,0.9759,-1,41,9158.5
SIGNAL_FIRED,2026-04-11 07:10:59 UTC,-1,SELL,72754.09,SELL,0.9728,0.0232,0.004,0.9728,NONE,9158.5,0
